time,x,y,z
4062,39,-21,13
4065,-8,-24,-49
4068,-29,57,-18
4071,-32,45,47
4074,-22,15,51
4077,-50,-72,-35
4080,-34,-33,13
4083,26,33,22
4086,52,77,0
4089,-8,-5,5
4092,44,-42,9
4095,40,-74,-6
4098,-6,41,-43
4101,-24,85,-50
4104,-74,3,37
4106,-88,-49,59
4109,-65,14,54
4113,29,63,-23
4116,55,-20,-33
4119,41,-17,5
4122,28,-22,-14
4125,21,5,-36
4127,13,-15,-18
4130,-1,-63,19
4133,-24,-70,79
4136,-39,-16,60
4139,-43,35,-15
4142,-31,37,-63
4145,-11,52,-86
4149,11,69,-2
4152,17,-14,0
4155,21,-53,-32
4158,37,-41,59
4161,39,-23,57
4164,7,-4,27
4167,-39,49,-34
4170,-45,24,-24
4173,-42,-6,12
4176,-34,-22,-8
4179,-23,-13,-19
4182,2,-4,31
4185,45,-35,43
4188,78,-20,-47
4191,67,-2,-3
4194,23,3,-15
4197,-51,-9,-14
4200,-46,30,-24
4203,-24,39,-4
4206,-31,3,6
4209,-42,11,17
4212,-15,19,22
4215,19,60,-7
4218,61,-6,-36
4221,38,-31,-38
4225,-3,28,-4
4228,-2,23,-8
4231,8,-10,-3
4234,1,-60,22
4237,-34,-95,69
4240,-37,-80,52
4243,-33,48,-24
4246,44,38,-48
4248,10,-172,-17
4251,98,-118,0
4254,43,-304,-22
4257,27,-164,-107
4260,-55,-101,-87
4263,-119,-74,640
4266,-280,-471,349
4269,-63,-612,9
4272,175,-192,-892
4275,301,410,-1026
4278,358,545,-724
4281,230,1406,297
4284,107,1264,120
4287,-178,716,-22
4290,-773,573,62
4293,-710,434,531
4296,-179,171,336
4299,79,-611,127
4303,527,-798,-254
4306,630,-866,-377
4309,339,-747,-107
4312,183,-487,197
4315,14,-196,166
4318,-99,15,35
4321,-185,-511,40
4324,-96,-451,83
4327,-37,289,109
4330,-116,716,71
4333,-151,602,-47
4336,-89,547,-207
4339,-39,490,-108
4342,-33,-94,100
4345,-15,-169,141
4348,-83,-89,7
4351,54,25,-44
4354,198,-83,-114
4357,173,-394,-95
4360,104,-534,-20
4363,27,-191,16
4366,4,-21,-63
4369,-42,145,-63
4372,56,344,185
4374,24,171,90
4377,-10,74,74
4380,-118,-104,-25
4383,-183,-12,-28
4386,-153,511,-35
4389,-95,396,-118
4392,-15,-46,-68
4395,156,-320,8
4398,217,-660,20
4401,86,-543,126
4404,43,-152,54
4407,-29,406,-15
4410,-34,261,4
4413,-105,95,-60
4416,-93,101,-38
4419,-80,132,-10
4422,-16,39,14
4425,54,68,-33
4428,26,158,26
4431,10,100,26
4434,-3,-99,1
4437,-37,-337,58
4440,10,-37,34
4443,118,-230,-79
4446,101,-230,-2
4449,21,-150,42
4452,-111,-4,58
4455,-53,-58,25
4458,-5,332,-180
4461,-23,366,-131
4464,-15,35,-23
4467,82,-17,123
4470,-5,32,49
4473,-50,43,-107
4476,-42,-39,-27
4479,-36,-83,35
4482,6,-198,127
4485,60,-184,77
4488,105,-182,11
4491,47,-66,-93
4494,-41,179,-129
4497,-4,125,-47
4500,27,-117,52
4503,-4,-176,129
4506,-6,-100,167
4509,-69,244,-43
4512,-101,297,-117
4515,-28,93,-63
4518,8,48,-5
4521,54,-53,4
4524,51,-179,-7
4527,34,-126,-21
4530,3,-48,13
4533,7,-45,24
4535,11,-25,27
4538,8,-96,54
4541,14,-37,-3
4544,-60,125,-11
4547,-47,168,-25
4550,-91,96,-45
4553,-88,-72,56
4556,-52,-35,55
4559,90,100,-4
4562,110,79,-54
4565,98,-11,-122
4568,41,-162,14
4571,9,-156,48
4574,-9,110,70
4577,-67,47,-50
4580,-63,50,-16
4583,-75,31,75
4586,-59,-37,116
4589,46,-61,-13
4592,77,7,-48
4595,90,144,-78
4598,24,90,-31
4601,10,30,6
4603,-21,-158,-6
4607,-29,-214,57
4610,-21,-128,106
4613,-14,98,30
4615,-45,195,-37
4618,-5,18,-79
4621,37,8,-32
4624,22,53,-51
4627,-7,106,-39
4630,-17,92,5
4633,10,-22,70
4636,26,-50,53
4639,51,-127,16
4642,-10,-95,-17
4645,-42,105,-28
4648,-37,60,-25
4651,-10,-43,40
4654,-64,-108,62
4657,-25,-102,10
4660,72,63,-77
4663,70,84,-95
4666,57,83,-22
4669,36,-40,46
4672,-2,-73,46
4675,-47,74,-70
4678,-56,42,-88
4681,-44,33,-21
4684,-47,78,56
4687,-33,-21,56
4690,25,-146,50
4693,42,-97,-16
4696,27,8,-39
4699,63,56,-21
4702,69,108,-33
4705,-8,78,10
4708,-42,-73,39
4711,-66,-170,56
4714,-74,-63,78
4717,-66,153,-20
4720,34,102,-63
4723,50,68,-134
4726,-7,25,-19
4729,-10,0,46
4732,16,-99,60
4735,62,-14,-32
4738,46,10,-34
4741,34,-76,8
4744,-6,58,13
4747,-128,94,27
4750,-121,66,16
4753,-66,-28,-13
4756,10,2,-3
4759,36,-1,13
4762,94,-52,22
4765,81,-43,-23
4768,37,36,-20
4771,5,17,25
4773,-12,-17,51
4776,-43,-16,-54
4780,-21,43,-56
4783,-9,15,12
4785,-66,29,15
4788,-89,40,19
4791,20,-32,18
4794,82,-17,-3
4797,90,-8,-38
4801,36,27,-20
4804,26,69,-9
4807,-16,42,2
4810,-42,-111,-2
4813,-12,-184,55
4816,-10,-167,42
4819,-45,32,-1
4822,-31,80,-21
4825,50,118,12
4828,-8,68,16
4831,-1,10,-22
4834,81,-14,-80
4837,94,-7,-9
4840,73,-31,22
4842,-10,-61,10
4845,-47,-35,6
4848,-105,71,8
4851,-97,47,6
4854,-53,-19,-4
4857,22,-11,11
4860,40,-42,21
4863,62,-49,-17
4866,46,-33,-34
4869,40,62,-6
4872,48,50,28
4875,37,-14,14
4878,-69,-2,-34
4881,-111,32,-45
4884,-112,-11,33
4887,-24,-5,47
4890,17,-40,18
4893,52,-13,-48
4896,36,-24,-32
4899,-20,38,-13
4902,-26,79,0
4905,-7,72,20
4908,20,36,11
4911,-16,33,-28
4914,-71,-86,-55
4917,-74,-119,-7
4920,-87,-27,88
4923,-55,20,96
4926,-10,82,8
4929,-3,87,-59
4932,-10,65,-102
4935,16,-38,-5
4938,31,-14,7
4941,21,40,-4
4944,4,26,-39
4947,-29,22,-3
4951,-128,74,46
4953,-138,34,-15
4956,-71,-8,-19
4959,-42,-16,-14
4962,-8,-7,-2
4966,21,-7,10
4968,31,22,0
4971,21,0,12
4974,19,-35,12
4977,-5,-6,-11
4980,-48,39,4
4983,-85,-25,75
4986,-63,-50,38
4989,-21,-37,-12
4992,81,-28,4
4995,82,-54,-17
4998,60,44,-18
5001,-11,121,6
5004,-60,63,20
5007,-109,34,20
5010,-93,50,-2
5013,-90,56,-69
5016,-64,30,-51
5019,-23,4,9
5022,-10,-17,20
5025,-1,-64,114
5028,13,-46,74
5031,18,-19,27
5034,27,7,-36
5037,35,-5,-59
5040,30,2,-29
5043,-7,14,5
5046,-24,3,17
5049,-20,-37,32
5052,-13,-12,11
5055,-4,33,-26
5058,19,28,12
5060,37,5,5
5063,51,-30,-4
5066,67,-9,5
5069,77,10,-13
5072,73,-13,-12
5075,78,-29,29
5078,87,-68,50
5081,74,-82,10
5084,38,-105,14
5087,-2,-97,3
5090,16,-72,-14
5093,104,-44,-5
5096,132,-47,14
5099,145,-48,11
5102,96,-19,-11
5105,62,27,-19
5108,35,54,16
5111,24,47,24
5114,-4,49,6
5116,-70,30,-58
5119,-95,13,-63
5122,-96,-22,27
5125,-63,-44,45
5128,-15,-75,39
5131,75,-61,18
5134,93,-18,3
5137,87,20,-22
5140,43,31,-11
5143,28,47,-7
5146,-12,35,-33
5149,-32,25,-19
5152,-49,-44,13
5155,-66,-47,21
5158,-54,-31,12
5161,-2,-2,12
5164,32,1,2
5167,38,18,-31
5169,14,30,-22
5172,10,36,5
5175,12,0,26
5178,19,-6,-6
5181,15,-5,-25
5184,3,-22,14
5187,-9,-13,19
5190,-27,2,5
5193,-52,8,-4
5196,-39,3,-7
5199,4,-19,6
5202,18,-15,8
5205,27,-29,-6
5208,39,-32,2
5210,32,-10,4
5213,8,27,-13
5216,-3,40,-19
5219,-11,73,-19
5222,-45,60,-16
5225,-55,33,-9
5228,-37,-62,20
5231,-16,-94,33
5234,14,-56,12
5237,61,-12,0
5240,59,23,-2
5243,21,17,4
5246,0,-12,-2
5249,-12,63,0
5252,-32,22,7
5255,-31,6,-11
5258,-21,-15,-1
5261,44,-13,30
5264,10,-2,13
5267,18,18,-14
5270,13,28,-29
5273,10,20,-16
5276,4,11,-8
5279,6,17,-7
5282,9,2,-6
5285,-5,-48,14
5288,-11,-39,11
5291,-19,-9,-6
5294,-13,1,-5
5297,-9,9,3
5301,-5,13,12
5303,8,9,6
5307,27,-27,4
5310,21,-45,14
5312,20,-19,14
5315,21,3,11
5318,16,21,1
5321,-9,44,-33
5324,-20,36,-34
5327,-24,-9,14
5330,-1,-35,16
5333,24,-55,-1
5336,64,-41,-13
5339,59,-8,2
5342,41,39,14
5344,21,20,9
5347,15,-6,7
5350,15,-19,6
5353,6,-16,-13
5356,8,-18,-32
5359,10,-18,-6
5362,10,-35,24
5365,21,-63,38
5368,29,-32,10
5371,22,9,-17
5373,16,42,-21
5376,13,34,-3
5379,1,31,8
5382,-27,31,-8
5385,-30,11,-10
5388,44,-18,13
5391,18,-16,17
5394,35,-8,7
5397,32,-17,-22
5400,12,-22,-12
5403,-5,-24,5
5406,-12,-7,20
5409,-4,3,7
5412,-12,0,-10
5415,-31,-15,10
5418,-64,5,10
5421,-76,42,4
5424,-76,83,-17
5427,-56,69,-21
5430,-42,14,-20
5433,-30,-16,-12
5436,-27,-29,-2
5440,-30,9,4
5443,-31,53,11
5446,-15,42,23
5449,0,-19,16
5453,17,-35,-6
5456,21,-24,-18
5459,12,-5,-12
5462,3,18,-4
5464,3,-9,6
5467,5,-42,7
5470,1,-26,13
5474,-13,7,9
5476,-18,44,-5
5479,-12,33,-11
5482,-3,16,-5
5485,7,6,-2
5488,1,0,-5
5491,-6,0,-14
5495,2,-6,-13
5498,3,-18,71
5501,5,-14,18
5503,-5,-20,2
5506,-9,-11,-6
5510,-4,14,3
5512,-3,19,0
5516,-4,10,-3
5519,-8,-20,16
5522,-21,-18,17
5525,-11,5,1
5528,0,34,-23
5530,1,12,-17
5533,10,-8,-16
5537,18,-45,-2
5540,12,6,-7
5543,-7,24,-13
5546,-1,22,25
5549,13,11,14
5552,15,-19,0
5555,-6,-32,9
5558,-7,0,8
5561,-10,8,-10
5564,-11,34,-3
5567,-7,2,3
5570,-9,-45,6
5573,-10,-24,3
5576,-7,-14,6
5579,10,11,19
5582,8,25,13
5585,-9,8,-20
5588,-8,-2,-25
5591,-3,24,-13
5594,-7,33,1
5597,4,1,12
5600,14,-30,5
5603,11,-35,-2
5606,1,-31,-7
5609,-1,-25,7
5612,-71,32,-9
5615,-12,45,-16
5618,-7,39,3
5621,-11,-29,21
5624,-22,-38,14
5627,0,-2,3
5630,21,7,3
5632,34,0,0
5635,22,-6,-20
5638,8,-15,-6
5641,-1,-9,15
5644,-11,9,3
5647,-11,26,-10
5650,-10,12,-2
5653,-19,3,6
5656,-25,6,7
5659,-10,13,-2
5662,-1,19,-8
5665,11,15,-25
5668,14,3,-15
5670,15,-8,-9
5674,3,-33,12
5676,-6,-39,19
5679,-11,-28,19
5682,-11,0,5
5685,-17,19,-9
5689,-20,20,-6
5692,-15,23,0
5695,-8,30,-11
5698,0,27,-18
5701,23,-12,5
5703,27,-25,8
5706,26,-38,5
5710,9,-28,-2
5713,-6,29,-6
5716,-32,49,4
5719,-30,47,7
5721,-13,-13,5
5724,-8,-30,5
5727,-1,-32,12
5731,11,-19,2
5733,15,-5,-8
5736,22,15,-4
5739,17,3,1
5742,3,-3,5
5745,-22,3,-15
5748,-17,8,-7
5751,-9,-6,15
5754,-9,-10,10
5757,-10,-3,-2
5760,-9,21,-7
5763,-7,30,2
5766,5,13,-2
5769,11,-2,-3
5772,17,-15,-4
5775,14,-24,-7
5778,8,-23,-3
5781,0,-16,14
5783,-9,-11,21
5787,-17,-1,25
5790,-24,10,-5
5793,-25,35,-12
5796,-10,40,-6
5799,-2,24,-5
5802,32,-8,-8
5805,36,-32,-8
5808,20,-50,-1
5811,3,-35,1
5814,-10,1,6
5817,-30,47,0
5819,-29,37,-6
5822,-24,5,-10
5826,-20,-1,6
5829,-12,-14,5
5832,17,-16,1
5835,28,-14,3
5838,33,-7,3
5840,24,-11,-3
5844,8,-10,-2
5847,-23,-4,7
5850,-25,-3,9
5853,-11,-10,-1
5856,-9,-3,-5
5859,-10,19,3
5862,-13,31,4
5864,-13,37,1
5867,5,19,-7
5870,17,-2,-2
5873,29,-23,-4
5876,20,-16,-10
5879,11,-13,-11
5882,-9,-16,11
5885,-14,-23,15
5888,-19,-26,13
5891,-24,-12,13
5894,-21,78,11
5898,-10,39,-4
5901,2,16,-10
5904,21,2,-13
5907,29,-21,-9
5910,26,-24,0
5913,19,-21,2
5916,-15,1,5
5918,-30,8,0
5921,-35,5,-2
5924,-25,7,3
5927,-16,9,0
5930,-5,11,0
5933,12,8,-8
5936,14,-1,-6
5939,21,-10,12
5942,25,-17,14
5945,6,-14,0
5948,-7,-9,-2
5951,-18,-6,-7
5954,-25,-10,11
5957,-20,-4,12
5960,-11,4,2
5963,-7,10,-4
5966,-7,20,-6
5969,10,18,-4
5972,15,9,-3
5975,23,-11,-6
5978,20,-14,-11
5981,12,13,-12
5984,-14,19,-4
5987,-23,-11,2
5990,-27,-28,15
5993,-22,-30,18
5996,-12,-9,7
5999,-5,8,-3
6002,1,13,-3
6005,24,9,-3
6008,31,5,-5
6010,24,-3,-8
6013,11,-5,-3
6016,-7,-2,4
6020,-31,-3,14
6023,-35,-5,14
6026,-22,-1,1
6029,-12,-3,-13
6032,7,19,-10
6035,9,31,-6
6038,14,10,3
6041,20,-14,9
6044,21,-31,5
6047,13,-22,-3
6050,4,-1,-9
6053,-20,5,4
6056,-27,4,6
6059,-22,-1,0
6062,-18,3,-3
6065,-11,13,-2
6068,3,13,-2
6071,12,5,-5
6074,20,-12,-2
6077,27,-18,-9
6080,25,-15,-4
6083,3,19,-9
6086,-11,34,-11
6089,-23,12,-2
6092,-27,-7,6
6095,-30,-27,13
6098,-13,-21,17
6101,-4,3,6
6104,15,9,-3
6107,19,1,-12
6110,29,-7,-5
6113,22,1,-2
6116,12,11,-2
6118,-11,0,9
6121,-22,-15,13
6124,-28,-20,5
6127,-22,-13,-2
6130,-16,16,2
6134,0,32,-9
6137,7,34,-17
6140,19,17,-9
6143,19,-22,4
6147,15,-27,4
6149,12,-12,-6
6153,-1,-7,-1
6156,-25,-4,8
6159,-30,-6,7
6162,-29,-8,7
6166,-12,3,4
6168,-1,7,2
6172,20,0,-2
6175,20,-10,1
6178,16,-9,9
6181,17,-8,1
6184,6,18,-13
6187,-6,24,-13
6190,-27,14,-2
6193,-33,0,5
6196,-26,-22,12
6199,-13,-29,10
6202,-2,-24,7
6206,22,11,-6
6208,25,5,-3
6212,27,4,-2
6215,20,5,-6
6218,-5,12,-4
6221,-13,2,0
6225,-27,-23,7
6228,-24,-27,14
6231,-15,-16,8
6234,-8,3,1
6236,6,35,-14
6239,11,30,-9
6242,17,13,-2
6246,20,-16,0
6249,18,0,-5
6252,6,0,1
6255,-6,1,6
6258,-19,4,5
6261,-21,-2,2
6264,-23,-13,5
6267,-20,-10,5
6270,-1,-3,3
6273,12,-5,0
6276,22,-11,3
6279,31,-11,3
6282,22,-2,-2
6285,2,18,-6
6288,-11,22,-9
6291,-24,14,-3
6294,-30,11,-1
6297,-28,-2,1
6300,-12,-21,-1
6303,-1,-15,2
6306,18,1,4
6309,18,3,0
6312,18,1,3
6314,7,0,1
6317,6,6,2
6320,1,10,-2
6323,-10,0,-5
6326,-11,-8,1
6329,-16,-29,9
6332,-15,-26,13
6335,-11,16,5
6338,-2,24,-2
6341,4,22,-6
6344,17,-11,-7
6347,17,-15,-4
6350,13,1,-4
6353,5,12,-3
6356,2,17,-3
6359,-13,13,2
6362,-21,2,6
6364,-23,-7,6
6367,-20,-17,0
6370,-11,-7,0
6373,10,-2,5
6376,23,-6,2
6379,27,-8,3
6382,18,-11,0
6385,11,-9,6
6388,-2,13,2
6391,-18,23,-3
6394,-21,8,-4
6398,-19,-4,1
6401,-14,-7,3
6404,-2,-4,-9
6407,4,-2,-5
6410,15,4,4
6412,10,4,4
6415,15,3,9
6419,1,1,-2
6421,-4,-2,-2
6424,-9,3,-2
6428,-9,0,1
6431,-10,-12,3
6434,-10,-17,10
6437,-7,-9,10
6440,-8,2,5
6442,-2,6,0
6445,11,-1,0
6448,15,-3,0
6451,12,4,-9
6455,4,15,-10
6457,0,24,-2
6461,-15,11,3
6464,-21,-10,3
6467,-16,-20,5
6470,-10,-13,3
6473,1,-5,-2
6476,7,1,-1
6479,17,3,1
6482,23,-2,3
6485,17,-9,5
6488,-2,-4,6
6491,-13,6,3
6495,-17,8,6
6497,-19,-1,3
6501,-14,-8,-4
6504,-7,0,-6
6507,16,2,-3
6510,21,5,1
6513,13,1,-1
6516,5,-3,-3
6519,-1,-3,2
6522,-12,9,3
6525,-12,13,3
6528,-9,13,-6
6531,-5,8,-8
6534,-4,-13,5
6537,-3,-21,6
6540,-5,-21,6
6543,1,-18,13
6546,8,-16,11
6548,9,-2,-5
6551,4,6,-10
6554,1,16,-10
6557,-4,26,-1
6560,-10,25,2
6563,-11,1,-3
6566,-16,-11,5
6569,-11,-19,5
6572,-6,-14,1
6575,2,-7,-5
6578,7,1,0
6581,15,3,2
6584,14,7,0
6586,5,1,6
6589,-4,-3,8
6592,-12,-7,8
6595,-17,0,5
6598,-16,0,5
6601,50,-3,3
6604,-1,2,-2
6607,2,-1,-5
6610,10,0,-7
6613,14,-2,-4
6616,17,-8,3
6619,2,-11,5
6622,-2,-8,5
6625,-12,16,-9
6628,-12,27,-8
6631,-11,26,-5
6634,-8,18,-1
6637,-8,2,-2
6640,0,-22,0
6643,0,-31,8
6645,5,-32,13
6648,12,-21,9
6651,15,-10,5
6654,5,14,-3
6657,-3,21,-1
6660,-10,26,-5
6663,-15,22,-1
6666,-12,-5,3
6669,-10,-12,3
6672,-4,-14,0
6675,-6,-5,3
6678,-128,144,17
6681,-248,40,-13
6684,-25,-105,34
6687,-42,-3,-31
6690,216,-146,107
6693,321,-164,238
6696,730,-1177,1162
6699,360,-1666,181
6702,258,-1394,-342
6705,-202,914,-1783
6708,-274,1800,-1514
6711,-273,1005,-436
6714,-697,736,167
6717,-622,62,1323
6719,-359,66,1268
6722,-268,702,522
6725,-100,530,-298
6728,27,531,-1008
6731,220,-41,-740
6734,115,-1277,-245
6737,106,-1010,23
6740,93,-166,63
6743,74,271,198
6746,58,-125,432
6750,285,-499,711
6753,367,-413,411
6755,247,-549,12
6758,-9,-269,82
6761,-158,790,234
6765,-226,774,68
6768,-167,193,-479
6771,39,-358,-595
6774,162,-546,-349
6777,121,-56,-41
6780,-32,196,224
6782,-260,744,-5
6786,-237,567,-102
6789,-112,-281,-75
6792,160,-817,7
6795,134,-811,19
6797,4,-42,13
6800,-37,191,83
6803,-50,259,25
6807,148,30,93
6810,187,-73,231
6812,52,-184,271
6815,-26,-135,72
6818,-111,290,-221
6821,-140,274,-261
6824,-147,224,-185
6827,-5,-91,-106
6830,52,-280,-90
6833,-26,68,-66
6836,-40,41,48
6839,24,148,232
6842,44,211,123
6845,137,11,17
6847,152,-72,-182
6850,-4,-127,-156
6853,-63,-105,-2
6856,-50,-43,335
6860,-66,91,179
6863,-65,164,-109
6866,-24,51,-121
6869,16,-106,-47
6872,64,-280,-50
6875,101,-284,-37
6878,88,-123,76
6880,-33,127,43
6883,-103,297,-3
6886,-129,273,-157
6889,-73,149,-73
6892,10,-2,-16
6895,78,-66,-23
6898,104,-106,9
6901,-27,57,14
6904,-28,72,36
6907,15,45,130
6910,31,-62,76
6913,44,-294,42
6916,27,-261,21
6919,-13,-57,-25
6922,-113,21,-44
6925,-94,73,-67
6928,4,120,-58
6931,35,70,-62
6934,83,-78,-40
6938,106,-16,21
6941,31,314,25
6944,-79,378,-3
6947,-109,166,-67
6950,-62,14,-29
6953,-5,-104,13
6956,57,-368,87
6959,50,-357,70
6962,43,-26,38
6965,-19,59,-38
6968,10,14,-44
6971,15,-75,69
6974,64,-108,56
6978,15,-117,30
6981,-20,34,-22
6984,-68,228,-138
6987,-88,225,-26
6990,-44,201,6
6993,21,134,-7
6996,41,-93,11
6999,50,-44,17
7002,10,-55,-33
7005,-40,0,-58
7008,-21,-152,161
7011,100,-243,169
7014,68,-184,43
7017,-45,-94,-77
7020,-43,45,-26
7023,-23,98,116
7026,-52,133,70
7029,-67,96,-74
7032,14,8,-178
7035,36,-114,-176
7038,45,-49,39
7041,74,-13,135
7044,62,67,144
7046,-51,195,-63
7050,-106,188,-114
7053,-31,-25,-26
7056,-33,-113,42
7059,-7,-228,78
7062,92,-140,-16
7065,90,-37,1
7068,31,56,37
7071,-21,36,92
7075,-14,6,56
7077,-8,-33,25
7080,-25,-114,-33
7084,-49,-26,-45
7087,-57,81,-12
7090,-42,48,5
7092,-4,94,-2
7095,90,93,-78
7098,77,49,-54
7101,-24,-31,-2
7104,-48,-40,20
7107,-51,73,44
7111,1,45,10
7113,33,-101,-33
7117,36,-70,0
7120,16,-82,52
7123,-33,-109,80
7126,-28,23,-14
7129,-28,115,-41
7132,-29,132,-72
7135,4,-70,-56
7138,24,-128,12
7141,36,-108,139
7144,37,-52,41
7147,17,159,-50
7151,-24,235,-83
7154,-40,125,-3
7157,-48,23,5
7160,-50,-36,-24
7163,8,-82,4
7166,48,-70,20
7169,67,-53,0
7171,57,-13,6
7174,35,14,11
7177,-2,-78,54
7180,-24,-106,37
7183,-56,-11,11
7187,-65,40,15
7190,-47,20,-29
7193,0,49,-48
7196,19,81,-37
7199,34,46,0
7201,36,0,-20
7204,41,28,-57
7207,17,24,-25
7210,8,29,52
7213,-12,42,47
7216,-60,2,7
7219,-55,-8,-33
7222,-14,-168,-3
7225,9,-148,31
7228,31,3,54
7230,279,77,0
7233,336,302,-32
7236,555,-155,-36
7239,690,49,582
7242,714,-128,774
7245,-124,-992,536
7248,-989,-1144,411
7251,-1743,-44,-878
7254,-968,1001,-565
7257,-164,1266,-698
7260,462,348,-557
7263,281,21,-424
7265,353,-552,48
7269,-14,256,81
7272,-198,1181,339
7275,-190,1175,461
7278,-35,35,165
7281,271,-1037,-524
7285,170,-956,107
7287,141,-681,97
7290,80,-269,31
7293,161,97,305
7296,278,16,243
7299,324,-147,58
7302,249,-851,21
7305,-31,-531,-20
7308,-242,-122,66
7311,-410,304,141
7314,-375,726,-17
7317,-68,301,-153
7320,81,297,-142
7323,-11,55,-94
7326,-109,422,-67
7329,-107,275,54
7332,41,343,-19
7335,45,196,-18
7337,-1,-623,-44
7340,23,-717,41
7343,-15,-304,211
7346,106,100,33
7349,211,50,-103
7352,249,244,-91
7355,155,183,13
7358,55,-157,26
7361,-91,-111,47
7364,-227,165,80
7366,-261,464,65
7369,-88,280,4
7372,-60,64,13
7375,-17,-113,-1
7378,38,-24,-168
7381,75,-56,-133
7384,116,173,41
7387,9,100,41
7390,68,-116,75
7393,24,-410,4
7395,17,-521,59
7398,-65,246,100
7402,-29,276,-67
7405,30,289,-71
7408,-51,211,-76
7411,-38,-151,224
7414,-42,-68,143
7417,-72,34,27
7420,33,171,-146
7423,146,-67,-146
7426,141,-164,-52
7429,-6,-259,64
7432,-2,-51,14
7435,-66,112,-111
7438,-50,200,-127
7441,47,85,105
7444,77,-11,117
7447,-7,-106,25
7450,-61,-88,-97
7453,-34,193,-10
7456,15,295,32
7459,35,304,54
7462,130,-191,-53
7465,53,-327,47
7468,-34,-262,115
7471,-110,-154,107
7474,-50,35,-2
7477,17,106,-177
7480,57,99,-72
7482,65,-4,55
7485,-17,5,37
7488,-31,153,-2
7491,21,115,-113
7494,41,54,-49
7497,-9,-7,22
7500,-7,-22,45
7503,-46,-135,13
7506,-65,22,-34
7509,-92,1,2
7512,-18,34,35
7515,108,-123,-20
7518,147,-193,-15
7521,157,-135,18
7524,-23,-44,-30
7527,-100,175,-72
7530,-75,98,73
7533,0,104,73
7535,63,7,20
7539,2,-9,-87
7542,-48,21,-17
7545,-21,45,27
7548,-10,24,5
7551,40,-61,14
7554,71,-150,-11
7558,26,-15,-16
7561,-13,10,-4
7564,-41,-35,0
7567,3,4,13
7570,63,-154,119
7572,44,-45,6
7575,-4,71,-102
7579,-115,163,13
7582,-102,57,13
7585,21,-71,37
7588,65,67,18
7592,80,-69,-119
7594,66,-49,-117
7598,-5,4,63
7601,-37,22,112
7604,-52,30,-23
7607,-67,61,-31
7610,-2,57,11
7613,14,15,-17
7616,1,-19,20
7619,13,-36,15
7622,22,-23,-42
7625,58,-7,5
7628,44,90,51
7630,12,-22,84
7634,-54,-95,21
7637,-51,-54,-144
7640,-46,-49,-53
7643,19,32,49
7646,52,17,74
7648,23,65,-51
7651,-22,4,-148
7654,-2,29,31
7657,-13,63,94
7660,-6,86,-30
7663,26,21,-114
7666,21,-53,-56
7669,-23,-42,14
7672,-28,-131,28
7675,-11,-45,44
7678,-38,-20,36
7681,-20,21,11
7684,31,55,-13
7686,60,-6,14
7689,31,-20,-16
7693,-16,-36,-35
7696,-1,27,-28
7699,22,44,12
7702,6,63,36
7704,8,8,12
7708,-49,38,-3
7711,-19,-21,-11
7714,-28,16,-30
7717,29,-22,-11
7720,50,33,15
7723,23,0,10
7725,6,-86,-10
7728,16,-21,-41
7731,11,3,9
7734,-252,211,31
7737,-221,1,-6
7740,-119,-40,58
7743,-65,-43,-18
7746,73,-264,4
7749,285,-582,109
7752,593,-966,674
7754,575,-975,954
7757,263,-544,-333
7760,168,362,-844
7763,-163,1483,-1169
7766,-181,845,-1070
7769,-102,157,-342
7772,-283,183,673
7775,-430,706,884
7778,-577,1017,1252
7781,-464,457,580
7784,-172,169,-364
7787,272,-623,-1232
7790,280,-948,-869
7793,200,-762,-34
7796,23,-261,119
7799,23,25,95
7802,255,-104,422
7805,462,-578,442
7807,518,-473,426
7810,160,-231,168
7813,-41,-121,148
7816,-295,432,-53
7819,-301,413,-213
7822,-178,431,-145
7825,157,75,-138
7828,22,53,-267
7831,-124,273,-95
7834,-96,57,-95
7837,1,-43,18
7840,98,-47,229
7843,74,-131,115
7845,14,-99,-27
7849,-123,-235,-138
7852,-119,-182,-7
7855,1,-83,-15
7858,86,-81,57
7860,135,62,-48
7863,101,110,-94
7866,57,155,4
7869,-29,151,141
7872,-45,10,159
7875,-14,-123,127
7878,2,-222,-46
7881,-71,-75,-166
7884,-131,152,-82
7887,-100,165,-57
7890,-23,-123,10
7893,201,-314,-96
7896,229,-183,55
7899,-24,-36,65
7902,-149,254,18
7905,-111,312,61
7908,-33,129,-7
7911,25,-126,-43
7914,27,-201,71
7917,30,-173,75
7920,-19,-15,-39
7923,-67,95,8
7926,-51,35,6
7929,26,-33,-89
7932,73,-291,131
7935,83,-277,122
7938,84,30,-81
7941,-20,222,-85
7944,-98,383,-27
7947,-127,64,-65
7950,-106,-64,43
7953,-78,165,-42
7956,7,70,-78
7959,29,34,-82
7962,94,-39,-8
7965,67,-116,64
7968,107,-140,154
7971,79,-185,50
7974,3,-25,-26
7977,-76,-116,-34
7980,-107,-196,83
7983,-99,77,124
7986,-66,139,8
7989,22,107,-74
7992,164,63,-145
7995,70,55,-119
7998,-30,19,7
8001,-40,-56,43
8004,-43,111,35
8007,-40,243,3
8010,-36,172,3
8013,1,-140,-3
8016,40,-208,-7
8019,40,-199,-44
8022,11,-131,-15
8025,0,-10,-42
8028,-11,140,23
8031,24,146,90
8033,45,-162,32
8036,32,-157,-14
